entity_id,name,label,aliases,source
Person:true_and,True AND,Person,True AND,wikipedia
Theory:true,True,Theory,True,wikipedia
Theory:thus_turing,Thus Turing,Theory,Thus Turing,wikipedia
Person:m_s,M's,Person,M's,wikipedia
Person:mn_s,Mn's,Person,Mn's,wikipedia
Theory:mn_s,Mn's,Theory,Mn's,wikipedia
Person:by_proof,By Proof,Person,By Proof,wikipedia
Person:here_turing,Here Turing,Person,Here Turing,wikipedia
Person:both_lemmas,Both Lemmas,Person,Both Lemmas,wikipedia
Person:if_and_only_if,IF AND ONLY IF,Person,IF AND ONLY IF,wikipedia
Person:true,TRUE,Person,TRUE,wikipedia
Person:then_turing,Then Turing,Person,Then Turing,wikipedia
Person:lemmas,Lemmas,Person,Lemmas,wikipedia
Person:by_lemmas,By Lemmas,Person,By Lemmas,wikipedia
Work:readers,Readers,Work,Readers,wikipedia
Work:on_formally_undecidable_propositions,On Formally Undecidable Propositions,Work,On Formally Undecidable Propositions,wikipedia
Work:principia_mathematica,Principia Mathematica,Work,Principia Mathematica,wikipedia
Work:related_systems,Related Systems,Work,Related Systems,wikipedia
Person:ernest_nagel,Ernest Nagel,Person,Ernest Nagel,wikipedia
Organization:newman,Newman,Organization,Newman,wikipedia
Organization:proof,Proof,Organization,Proof,wikipedia
Organization:new_york_university_press,New York University Press,Organization,New York University Press,wikipedia
Person:provable,Provable,Person,Provable,wikipedia
Theory:section,Section,Theory,Section,wikipedia
Theory:separate,Separate,Theory,Separate,wikipedia
Theory:u_s,U's,Theory,U's,wikipedia
Theory:m_code,M-code,Theory,M-code,wikipedia
Person:nowhere,Nowhere,Person,Nowhere,wikipedia
Person:m_code,M-code,Person,M-code,wikipedia
Person:m_codes,M-codes,Person,M-codes,wikipedia
Person:sj_sk,Sj Sk,Person,Sj Sk,wikipedia
Theory:print,Print,Theory,Print,wikipedia
Theory:right,Right,Theory,Right,wikipedia
Theory:left,Left,Theory,Left,wikipedia
Person:instruction,Instruction,Person,Instruction,wikipedia
Person:left,Left,Person,Left,wikipedia
Work:second,Second,Work,Second,wikipedia
Person:third,Third,Person,Third,wikipedia
Person:bernays,Bernays,Person,Bernays,wikipedia
Person:lemma,Lemma,Person,Lemma,wikipedia
Theory:universal_turing,Universal Turing,Theory,Universal Turing,wikipedia
Theory:universal,Universal,Theory,Universal,wikipedia
Theory:table,Table,Theory,Table,wikipedia
Theory:our,Our,Theory,Our,wikipedia
Person:more,More,Person,More,wikipedia
Person:remember,Remember,Person,Remember,wikipedia
Person:proof,PROOF,Person,PROOF,wikipedia
Person:martin_davis,Martin Davis,Person,Martin Davis,wikipedia
Work:correction,Correction,Work,Correction,wikipedia
Person:specifically,Specifically,Person,Specifically,wikipedia
Theory:and,And,Theory,And,wikipedia
Theory:bernays,Bernays,Theory,Bernays,wikipedia
Work:and,And,Work,And,wikipedia
Person:application,Application,Person,Application,wikipedia
Person:correction,Correction,Person,Correction,wikipedia
Person:proceedings,Proceedings,Person,Proceedings,wikipedia
Person:london_mathematical_society,London Mathematical Society,Person,London Mathematical Society,wikipedia
Work:strangely,Strangely,Work,Strangely,wikipedia
Work:recursive_unsolvability,Recursive Unsolvability,Work,Recursive Unsolvability,wikipedia
Work:problem,Problem,Work,Problem,wikipedia
Work:thue,Thue,Work,Thue,wikipedia
Work:other,Other,Work,Other,wikipedia
Work:appendix_post,Appendix Post,Work,Appendix Post,wikipedia
Theory:secondly,Secondly,Theory,Secondly,wikipedia
Theory:german_gothic,German Gothic,Theory,German Gothic,wikipedia
Person:daaaaa,DAAAAA,Person,DAAAAA,wikipedia
Person:description,Description,Person,Description,wikipedia
Theory:m_s,M's,Theory,M's,wikipedia
Person:daaaa,DAAAA,Person,DAAAA,wikipedia
Person:rsi,RSi,Person,RSi,wikipedia
Theory:kqm,Kqm,Theory,Kqm,wikipedia
Person:inst,Inst,Person,Inst,wikipedia
Person:see,See,Person,See,wikipedia
Person:right,Right,Person,Right,wikipedia
Person:no_movement,No-movement,Person,No-movement,wikipedia
Person:psk,PSk,Person,PSk,wikipedia
Person:print,PRINT,Person,PRINT,wikipedia
Person:left,LEFT,Person,LEFT,wikipedia
Theory:in_proof,In Proof,Theory,In Proof,wikipedia
Theory:inst,Inst,Theory,Inst,wikipedia
Theory:sj_sk,Sj Sk,Theory,Sj Sk,wikipedia
Theory:des,Des,Theory,Des,wikipedia
Theory:description_of_m,Description-of-M,Theory,Description-of-M,wikipedia
Person:the_undecidable,The Undecidable,Person,The Undecidable,wikipedia
Person:basic_papers,Basic Papers,Person,Basic Papers,wikipedia
Person:undecidable_propositions,Undecidable Propositions,Person,Undecidable Propositions,wikipedia
Person:unsolvable_problems,Unsolvable Problems,Person,Unsolvable Problems,wikipedia
Person:computable_functions,Computable Functions,Person,Computable Functions,wikipedia
Person:raven_press,Raven Press,Person,Raven Press,wikipedia
Person:dover,Dover,Person,Dover,wikipedia
Person:torkel,Torkel,Person,Torkel,wikipedia
Person:theorem,Theorem,Person,Theorem,wikipedia
Person:an_incomplete_guide,An Incomplete Guide,Person,An Incomplete Guide,wikipedia
Person:use,Use,Person,Use,wikipedia
Person:abuse,Abuse,Person,Abuse,wikipedia
Person:peters,Peters,Person,Peters,wikipedia
Person:simon,Simon,Person,Simon,wikipedia
Person:schuster,Schuster,Person,Schuster,wikipedia
Person:chapter,Chapter,Person,Chapter,wikipedia
Person:the_spirit,The Spirit,Person,The Spirit,wikipedia
Person:truth,Truth,Person,Truth,wikipedia
Person:reichenbach,Reichenbach,Person,Reichenbach,wikipedia
Person:hans,Hans,Person,Hans,wikipedia
Person:elements,Elements,Person,Elements,wikipedia
Person:symbolic_logic,Symbolic Logic,Person,Symbolic Logic,wikipedia
Person:dover_publications,Dover Publications,Person,Dover Publications,wikipedia
Person:inc,Inc,Person,Inc,wikipedia
